RptDt,GEOID,GEOName,POS_CUM_CP,POS_NEW_CP,POS_7DAYAVG_CP,DTH_CUM_CP,DTH_NEW_CP,DTH_7DAYAVG_CP,DTH_OVER_30DAYS_CP,DTH_CP_Daily,TESTS_POS_CONF,TESTS_POS_CONF_NEW,TESTS_POS_CONF_7DAYAVG,PercentNAATPos,NEG_7DAYAVG,TESTS_CUM,TESTS_NEW,TESTS_7DAYAVG,POS_CUM_CONF,POS_NEW_CONF,POS_7DAYAVG_CONF,POS_CUM_PROB,POS_NEW_PROB,POS_7DAYAVG_PROB,DTH_CUM_CONF,DTH_NEW_CONF,DTH_7DAYAVG_CONF,DTH_CONF_Daily,DTH_CUM_PROB,DTH_NEW_PROB,DTH_7DAYAVG_PROB,DTH_PROB_Daily,POS_MALE_CP,POS_FEM_CP,POS_OTH_CP,POS_0_9_CP,POS_10_19_CP,POS_20_29_CP,POS_30_39_CP,POS_40_49_CP,POS_50_59_CP,POS_60_69_CP,POS_70_79_CP,POS_80_89_CP,POS_90_CP,DTHS_FEM_CP,DTHS_MALE_CP,DTHS_OTH_CP,DTHS_0_9_CP,DTHS_10_19_CP,DTHS_20_29_CP,DTHS_30_39_CP,DTHS_40_49_CP,DTHS_50_59_CP,DTHS_60_69_CP,DTHS_70_79_CP,DTHS_80_89_CP,DTHS_90_CP,POS_AIAN_CP,POS_ASN_CP,POS_BLK_CP,POS_WHT_CP,POS_MLTOTH_CP,POS_UNK_CP,POS_E_HSP_CP,POS_E_NHSP_CP,POS_E_UNK_CP,DTH_AIAN_CP,DTH_ASN_CP,DTH_BLK_CP,DTH_WHT_CP,DTH_MLTOTH_CP,DTH_UNK_CP,DTH_E_HSP_CP,DTH_E_NHSP_CP,DTH_E_UNK_CP,POS_HC_Y_CP,POS_HC_N_CP,POS_HC_UNK_CP,HOSP_YES_CP,HOSP_NO_CP,HOSP_UNK_CP,Date,POP,POP_MOE,OBJECTID,GEO,ShapeSTArea,ShapeSTLength
2022/04/19 19:00:00+00,54634,54634,647,0,0,13,0,0,0,0,,,,,0.86,7567,0,5.14,625,0,0,22,0,0,11,0,0,0,2,0,0,0,290,356,1,46,91,84,88,81,82,80,54,23,18,6,7,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,-999,-999,-999,616,12,15,16,588,43,-999,-999,-999,12,-999,-999,-999,11,-999,42,272,333,28,451,168,2022/04/18 06:00:00+00,4482,269,1077,ZCTA,736499553.890625,216054.422705462
2022/04/19 19:00:00+00,54635,54635,411,0,0.14,2,0,0,0,0,,,,,0.86,4631,1,3.43,383,0,0.14,28,0,0,2,0,0,0,0,0,0,0,175,236,0,29,60,45,77,54,66,50,21,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,-999,-999,381,9,-999,9,391,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,158,230,16,181,214,2022/04/18 06:00:00+00,1794,158,1078,ZCTA,436044711.894531,137276.162687262
2022/04/19 19:00:00+00,54628,54628,220,0,0.14,2,0,0,0,0,,,,,0.43,2025,0,2.71,189,0,0.14,31,0,0,2,0,0,0,0,0,0,0,94,126,0,12,29,17,35,31,34,38,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,216,-999,-999,-999,208,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,140,65,14,137,69,2022/04/18 06:00:00+00,986,91,1079,ZCTA,366815094.636719,127598.865016726
2022/04/19 19:00:00+00,54629,54629,646,1,1.29,2,0,0,0,0,,,,,0.71,5136,1,1.57,627,1,1.29,19,0,0,2,0,0,0,0,0,0,0,317,329,0,64,102,81,98,78,107,61,31,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,596,27,14,16,579,51,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,358,254,15,362,269,2022/04/18 06:00:00+00,2606,119,1080,ZCTA,600386375.914062,177810.019880399
2022/04/19 19:00:00+00,54630,54630,1052,0,0,9,0,0,0,0,,,,,1.29,8463,3,4.43,1019,0,0,33,0,0,9,0,0,0,0,0,0,0,486,565,1,89,126,169,165,136,155,112,60,28,11,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,5,1002,21,16,19,980,53,-999,-999,-999,9,-999,-999,-999,9,-999,37,450,565,40,395,617,2022/04/18 06:00:00+00,4173,229,1081,ZCTA,398795828.105469,129344.477820902
2022/04/19 19:00:00+00,54631,54631,406,0,0,0,0,0,0,0,,,,,1,3797,0,2.29,343,0,0,63,0,0,0,0,0,0,0,0,0,0,188,218,0,24,62,50,56,50,66,50,27,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,390,7,6,5,376,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,213,164,24,247,135,2022/04/18 06:00:00+00,1706,146,1082,ZCTA,515687091.355469,141280.555546534
2022/04/19 19:00:00+00,53206,53206,5465,2,1,75,0,0,0,0,,,,,11.14,53500,19,39.57,5107,2,1,358,0,0,73,0,0,0,2,0,0,0,2241,3201,23,558,780,896,1034,747,642,484,200,88,36,38,37,-999,-999,-999,-999,-999,5,8,17,24,13,7,23,38,4834,245,254,71,242,5010,213,-999,-999,69,-999,-999,-999,-999,72,-999,129,1039,4297,530,2705,2230,2022/04/18 06:00:00+00,22520,1363,1104,ZCTA,13050975.6289062,18257.2926396178
2022/04/19 19:00:00+00,53207,53207,9144,5,6.14,47,0,0,0,0,,,,,13.71,101430,9,63.29,8223,5,5.29,921,0,0.86,45,0,0,0,2,0,0,0,4309,4768,67,628,811,2007,2140,1374,1077,709,268,98,31,21,26,-999,-999,-999,-999,-999,-999,5,12,10,12,5,88,181,386,7179,1044,266,1984,6597,563,-999,-999,-999,43,-999,-999,11,35,-999,192,1630,7322,308,4351,4485,2022/04/18 06:00:00+00,36889,932,1105,ZCTA,48236228.1367188,47907.6963115718
2022/04/19 19:00:00+00,53208,53208,7541,2,3,41,0,0,0,0,,,,,13.57,79401,13,47.29,6900,1,2.71,641,1,0.29,37,0,0,0,4,0,0,0,3393,4110,38,751,905,1526,1554,1102,826,625,187,46,17,23,18,-999,-999,-999,-999,-999,-999,6,13,7,8,-999,59,599,3541,2647,549,146,897,6293,351,-999,-999,25,13,-999,-999,-999,38,-999,169,1318,6054,430,3656,3455,2022/04/18 06:00:00+00,30161,1127,1106,ZCTA,19013383.1992188,24829.8512422734
2022/04/19 19:00:00+00,53209,53209,11796,7,5.14,134,0,0,0,0,,,,,21.57,123496,32,88.14,10762,7,4.86,1034,0,0.29,133,0,0,0,1,0,0,0,4705,7018,73,1222,1618,2044,2030,1640,1396,1028,513,235,68,73,61,-999,-999,-999,-999,6,7,13,38,28,27,14,40,295,8307,2440,542,172,621,10546,629,-999,-999,99,26,5,-999,-999,124,6,337,2516,8943,833,5821,5142,2022/04/18 06:00:00+00,46616,1686,1107,ZCTA,53260223.109375,53123.7248859921
2022/04/19 19:00:00+00,53210,53210,7138,2,2.29,67,0,0,0,0,,,,,14.57,68541,10,49.43,6635,2,2,503,0,0.29,63,0,0,0,4,0,0,0,2946,4159,33,671,969,1257,1388,1079,885,603,203,62,19,29,38,-999,-999,-999,-999,5,5,15,19,12,7,-999,32,164,5190,1336,331,85,471,6397,270,-999,5,52,8,-999,-999,-999,60,5,226,1340,5572,483,3503,3152,2022/04/18 06:00:00+00,26793,1177,1108,ZCTA,12355072.6992188,21703.8855570276
2022/04/19 19:00:00+00,53211,53211,8636,4,7.57,41,0,0,0,0,,,,,10.43,99575,12,68,6911,1,6.14,1725,3,1.43,40,0,0,0,1,0,0,0,4055,4495,86,511,1249,3678,1081,706,573,421,238,120,59,20,21,-999,-999,-999,-999,-999,-999,-999,5,8,14,12,52,349,548,6879,446,362,655,7326,655,-999,-999,6,33,-999,-999,-999,40,-999,204,2159,6273,203,4060,4373,2022/04/18 06:00:00+00,35457,768,1109,ZCTA,19214638.6640625,22456.8133040378
2022/04/19 19:00:00+00,53212,53212,7302,4,3.57,56,0,0,0,0,,,,,11.57,82687,14,50.29,6504,4,3.14,798,0,0.43,54,0,0,0,2,0,0,0,3279,3981,42,595,732,1995,1664,862,679,505,174,79,17,25,31,-999,-999,-999,-999,-999,-999,5,16,15,16,-999,56,82,3523,2866,546,229,804,6068,430,-999,-999,42,13,-999,-999,-999,52,-999,154,1305,5843,426,3395,3481,2022/04/18 06:00:00+00,30546,1158,1110,ZCTA,20247731.8085938,25285.2522960843
2022/04/19 19:00:00+00,53213,53213,6726,10,8.71,51,0,0,0,0,,,,,9.86,76536,13,60.14,6145,9,8.29,581,1,0.43,45,0,0,0,6,0,0,0,3046,3651,29,676,789,1305,1370,897,771,499,228,112,79,28,23,-999,-999,-999,-999,-999,-999,-999,7,6,14,18,37,129,448,5535,323,254,393,5449,884,-999,-999,9,41,-999,-999,-999,45,-999,207,1459,5060,179,2141,4406,2022/04/18 06:00:00+00,27667,785,1125,ZCTA,19575251.4414062,30094.5689720424
2022/04/19 19:00:00+00,53214,53214,10370,6,5,93,0,0,0,0,,,,,14.14,88759,12,54.29,9253,5,4.29,1117,1,0.71,89,0,0,0,4,0,0,0,4845,5511,14,815,1235,2098,2167,1446,1147,871,370,157,56,42,51,-999,-999,-999,-999,-999,5,6,29,23,15,12,143,196,1124,7750,979,178,2886,7149,335,-999,-999,13,72,-999,-999,10,82,-999,427,4206,5737,527,5014,4829,2022/04/18 06:00:00+00,35543,981,1126,ZCTA,35289339.515625,43898.4028389694
2022/04/19 19:00:00+00,53215,53215,20629,4,4.71,124,0,0,0,0,,,,,25.43,136764,15,73.14,18985,4,4.14,1644,0,0.57,118,0,0,0,6,0,0,0,9586,10926,117,2077,3519,3942,3625,3411,2109,1156,494,206,82,51,73,-999,-999,-999,-999,-999,12,15,32,30,17,13,286,735,1195,11823,5619,971,14824,4888,917,-999,8,7,96,9,-999,56,67,-999,218,4306,16105,1001,10716,8912,2022/04/18 06:00:00+00,60010,1845,1127,ZCTA,27483271.1992188,33311.4310591232
2022/04/19 19:00:00+00,53216,53216,8747,3,2.57,98,0,0,0,0,,,,,15.29,83805,35,54.71,8079,3,2.43,668,0,0.14,96,0,0,0,2,0,0,0,3490,5228,29,862,1214,1452,1543,1306,1138,758,334,109,31,46,52,-999,-999,-999,-999,-999,6,11,26,31,14,6,20,193,7119,964,340,111,451,7953,343,-999,-999,83,12,-999,-999,-999,93,-999,257,1640,6850,594,4265,3888,2022/04/18 06:00:00+00,33583,1252,1128,ZCTA,22534326.0195312,22971.8786584365
2022/04/19 19:00:00+00,53217,53217,7041,4,10.29,54,0,0,0,0,,,,,16,89193,14,79.29,6338,3,8.86,703,1,1.43,51,0,0,0,3,0,0,0,3328,3609,104,869,1195,847,951,996,937,624,358,187,76,23,31,-999,-999,-999,-999,-999,-999,-999,6,12,17,14,14,334,553,5664,257,219,312,5968,761,-999,-999,9,41,-999,-999,-999,50,-999,197,1928,4916,236,3289,3516,2022/04/18 06:00:00+00,28661,725,1129,ZCTA,70494022.015625,53468.8477286049
2022/04/19 19:00:00+00,53218,53218,11226,1,3.14,101,0,0,0,0,,,,,18,98639,25,61.43,10399,1,2.57,827,0,0.57,97,0,0,0,4,0,0,0,4498,6687,41,1150,1652,2105,2163,1598,1289,769,355,117,26,56,45,-999,-999,-999,-999,-999,-999,16,30,24,17,6,51,1235,8145,1121,560,114,603,10136,487,-999,16,65,19,-999,-999,-999,95,-999,342,2118,8766,692,5625,4909,2022/04/18 06:00:00+00,41974,1717,1130,ZCTA,28591811.0273438,28824.8204242282
2022/04/19 19:00:00+00,53219,53219,10247,7,4.29,85,0,0,0,0,,,,,14.43,85692,14,49.43,9237,5,3.29,1010,2,1,81,0,0,0,4,0,0,0,4740,5490,17,792,1190,1862,2171,1591,1187,870,370,155,59,44,41,-999,-999,-999,-999,-999,-999,6,15,23,24,12,148,288,727,7675,1188,221,3336,6583,328,-999,-999,5,72,-999,-999,7,77,-999,302,3360,6585,502,5019,4726,2022/04/18 06:00:00+00,34878,1262,1131,ZCTA,23988099.5429688,28666.1343160291
2022/04/19 19:00:00+00,53801,53801,185,0,0.14,3,0,0,0,0,,,,,0,1404,0,0.14,170,0,0,15,0,0.14,3,0,0,0,0,0,0,0,85,100,0,15,26,23,28,22,30,24,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,169,5,7,-999,157,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,89,87,8,74,103,2022/04/18 06:00:00+00,861,70,1146,ZCTA,308381534.730469,82112.4859389069
2022/04/19 19:00:00+00,53802,53802,2,0,0,0,0,0,0,0,,,,,0,57,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1,2022/04/18 06:00:00+00,44,36,1147,ZCTA,4582572.23046875,10741.9879754617
2022/04/19 19:00:00+00,53803,53803,304,0,0.43,1,0,0,0,0,,,,,0.29,2516,0,0.86,258,0,0.29,46,0,0.14,1,0,0,0,0,0,0,0,142,160,2,31,49,38,48,44,40,31,14,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,289,-999,9,8,262,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,66,223,16,162,126,2022/04/18 06:00:00+00,1211,106,1148,ZCTA,58632816.7421875,76357.6470121623
2022/04/19 19:00:00+00,53804,53804,279,0,0,2,0,0,0,0,,,,,0.14,2425,0,0.29,256,0,0,23,0,0,2,0,0,0,0,0,0,0,133,146,0,14,48,41,40,41,37,32,18,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,251,6,17,7,226,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,132,135,14,103,162,2022/04/18 06:00:00+00,1334,128,1149,ZCTA,244296911.980469,153223.602129686
2022/04/19 19:00:00+00,53805,53805,1426,2,0.86,17,0,0,0,0,,,,,2.29,19030,2,13.29,1332,0,0.57,94,2,0.29,16,0,0,0,1,0,0,0,709,714,3,105,180,202,215,209,202,181,86,32,13,8,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,1304,58,24,29,1258,139,-999,-999,-999,17,-999,-999,-999,17,-999,75,669,682,81,838,507,2022/04/18 06:00:00+00,5118,195,1150,ZCTA,686465735.894531,236645.334055369
2022/04/19 19:00:00+00,53806,53806,346,0,0.29,5,0,0,0,0,,,,,0.14,2771,0,1,315,0,0.14,31,0,0.14,5,0,0,0,0,0,0,0,158,188,0,32,38,43,51,32,60,47,24,18,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,312,7,24,-999,285,60,-999,-999,-999,5,-999,-999,-999,5,-999,22,156,168,18,119,209,2022/04/18 06:00:00+00,1710,122,1151,ZCTA,367239008.234375,127707.671736119
2022/04/19 19:00:00+00,53807,53807,1215,1,1.14,16,0,0,0,0,,,,,1.14,9581,4,3.43,1037,1,0.43,178,0,0.71,15,0,0,0,1,0,0,0,549,661,5,99,172,184,161,147,172,138,78,48,16,5,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,7,-999,1088,33,84,54,987,174,-999,-999,-999,15,-999,-999,-999,15,-999,52,436,727,59,534,622,2022/04/18 06:00:00+00,5077,307,1152,ZCTA,510547656.203125,185265.967116871
2022/04/19 19:00:00+00,54220,54220,10305,2,4.14,114,0,0,0,0,,,,,18,99481,9,70.86,8754,2,4.14,1551,0,0,93,0,0,0,21,0,0,0,4751,5535,19,717,1201,1625,1712,1428,1398,1143,610,323,141,57,57,-999,-999,-999,-999,-999,-999,5,21,22,31,33,66,449,300,8821,216,453,789,8690,826,-999,-999,-999,106,-999,-999,-999,107,-999,688,5307,4310,523,7296,2486,2022/04/18 06:00:00+00,39008,426,1209,ZCTA,501344954.78125,170704.400499369
2022/04/19 19:00:00+00,54227,54227,396,0,0,3,0,0,0,0,,,,,0.14,2601,0,0.43,330,0,0,66,0,0,3,0,0,0,0,0,0,0,184,212,0,19,61,47,45,49,71,57,35,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,377,-999,7,5,368,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,221,150,19,316,61,2022/04/18 06:00:00+00,1561,166,1210,ZCTA,159387303.582031,71618.9477837779
2022/04/19 19:00:00+00,54228,54228,750,1,0.14,7,0,0,0,0,,,,,0.86,5166,0,3.29,612,1,0.14,138,0,0,6,0,0,0,1,0,0,0,352,398,0,57,99,88,116,113,120,96,43,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,715,6,26,14,691,45,-999,-999,-999,7,-999,-999,-999,7,-999,54,442,254,42,568,140,2022/04/18 06:00:00+00,2769,191,1211,ZCTA,204364216.492188,94326.2666051489
2022/04/19 19:00:00+00,54229,54229,1273,0,0.14,8,0,0,0,0,,,,,1.71,9519,2,7.57,1080,0,0.14,193,0,0,6,0,0,0,2,0,0,0,611,659,3,109,148,193,195,176,218,135,67,25,7,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,29,9,1182,25,21,48,1141,84,-999,-999,-999,7,-999,-999,-999,8,-999,46,363,864,51,868,354,2022/04/18 06:00:00+00,5066,473,1212,ZCTA,209412525.738281,77363.1371490912
2022/04/19 19:00:00+00,54230,54230,1063,0,0,5,0,0,0,0,,,,,0.86,8475,1,3.71,886,0,0,177,0,0,4,0,0,0,1,0,0,0,514,547,2,65,123,163,135,162,194,121,76,21,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,-999,-999,982,16,46,34,950,79,-999,-999,-999,5,-999,-999,-999,5,-999,65,569,429,58,764,241,2022/04/18 06:00:00+00,4740,195,1213,ZCTA,557854736.210938,172894.274970573
2022/04/19 19:00:00+00,54216,54216,1664,0,0.14,21,0,0,0,0,,,,,1.29,10342,0,4.43,1279,0,0,385,0,0.14,14,0,0,0,7,0,0,0,755,909,0,149,227,206,247,226,226,188,122,57,15,11,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,6,6,9,14,1531,44,60,81,1434,149,-999,-999,-999,20,-999,-999,-999,21,-999,86,724,854,70,1296,298,2022/04/18 06:00:00+00,6246,227,1214,ZCTA,552934357.207031,129194.59312605
2022/04/19 19:00:00+00,54234,54234,398,0,0,3,0,0,0,0,,,,,0.71,5860,5,3.14,380,0,0,18,0,0,2,0,0,0,1,0,0,0,194,203,1,39,44,58,69,59,37,47,26,14,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,381,11,-999,14,361,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,124,269,3,80,315,2022/04/18 06:00:00+00,1644,185,1215,ZCTA,125177737.125,85592.299381689
2022/04/19 19:00:00+00,54232,54232,177,0,0,2,0,0,0,0,,,,,0,1259,0,0.71,145,0,0,32,0,0,2,0,0,0,0,0,0,0,82,95,0,18,13,30,30,26,30,13,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,166,-999,6,21,145,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,92,64,9,125,43,2022/04/18 06:00:00+00,840,220,1244,ZCTA,3833564.078125,10537.2113999063
2022/04/19 19:00:00+00,54235,54235,4253,2,1.29,50,0,0,0,0,,,,,6,41125,21,23.86,4043,2,1.29,210,0,0,43,0,0,0,7,0,0,0,2066,2179,8,313,582,535,626,611,562,540,333,109,42,23,27,-999,-999,-999,-999,-999,-999,-999,7,13,10,14,22,31,65,3968,69,98,223,3841,189,-999,-999,-999,47,-999,-999,-999,45,-999,111,1224,2918,176,882,3195,2022/04/18 06:00:00+00,16840,249,1245,ZCTA,999474579.839844,339102.83373404
2022/04/19 19:00:00+00,54241,54241,3636,0,0.86,29,0,0,0,0,,,,,6.43,29150,3,21,3081,0,0.86,555,0,0,26,0,0,0,3,0,0,0,1700,1934,2,225,434,518,586,520,602,420,208,91,30,14,15,-999,-999,-999,-999,-999,-999,-999,7,5,8,7,12,76,52,3318,60,118,125,3202,309,-999,-999,-999,29,-999,-999,-999,29,-999,210,1888,1538,201,2474,961,2022/04/18 06:00:00+00,14014,199,1246,ZCTA,339880113.832031,164196.159082336
2022/04/19 19:00:00+00,54247,54247,545,0,0.29,2,0,0,0,0,,,,,1,4065,0,3.14,452,0,0.29,93,0,0,2,0,0,0,0,0,0,0,282,263,0,35,59,53,82,81,110,74,37,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,6,508,7,17,10,510,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,330,181,35,426,84,2022/04/18 06:00:00+00,1988,186,1247,ZCTA,172343875.679688,96047.9836722569
2022/04/19 19:00:00+00,54301,54301,7037,5,3.14,61,0,0,0,0,,,,,9,65722,13,32.57,5934,3,2.43,1103,2,0.71,43,0,0,0,18,0,0,0,3353,3671,13,670,892,1161,1331,968,892,639,273,154,57,28,33,-999,-999,-999,-999,-999,-999,-999,14,9,20,10,268,220,427,5486,451,185,927,5632,478,-999,-999,5,49,-999,-999,5,54,-999,192,1651,5194,272,4548,2217,2022/04/18 06:00:00+00,21501,552,1248,ZCTA,36815568.3476562,38314.5422219388
2022/04/19 19:00:00+00,54246,54246,103,0,0,3,0,0,0,0,,,,,0,1024,0,0.14,99,0,0,4,0,0,3,0,0,0,0,0,0,0,45,58,0,-999,12,15,11,11,11,21,12,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,97,-999,-999,-999,97,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,77,4,8,91,2022/04/18 06:00:00+00,850,99,1249,ZCTA,131266952.019531,123356.594496824
2022/04/19 19:00:00+00,54245,54245,538,0,0.29,7,0,0,0,0,,,,,0.57,4049,0,3.14,436,0,0.29,102,0,0,7,0,0,0,0,0,0,0,251,285,2,21,58,103,69,74,95,70,31,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,499,10,22,22,478,38,-999,-999,-999,6,-999,-999,-999,5,-999,38,296,204,26,387,125,2022/04/18 06:00:00+00,2066,132,1250,ZCTA,206010854.523438,90079.2823005812
2022/04/19 19:00:00+00,54302,54302,9533,4,2,71,0,0,0,0,,,,,9.14,71491,4,33.71,8095,3,1.29,1438,1,0.71,62,0,0,0,9,0,0,0,4534,4983,16,912,1276,1944,1791,1317,1084,714,322,127,37,24,47,-999,-999,-999,-999,-999,-999,9,18,15,18,-999,328,536,535,6087,1542,505,3619,5366,548,-999,5,-999,59,-999,-999,13,56,-999,217,2357,6959,450,5996,3087,2022/04/18 06:00:00+00,31633,1178,1328,ZCTA,49604053.0898438,51745.7457807762
2022/04/19 19:00:00+00,54303,54303,8467,3,2.43,69,0,0,0,0,,,,,11,70565,8,41.57,7008,1,1.86,1459,2,0.57,57,0,0,0,12,0,0,0,3802,4643,22,803,1059,1736,1715,1048,957,652,318,140,34,36,33,-999,-999,-999,-999,-999,-999,11,14,18,14,6,543,419,659,6045,604,197,1092,6769,606,5,-999,-999,60,-999,-999,-999,62,-999,237,2048,6182,399,5253,2815,2022/04/18 06:00:00+00,27416,854,1329,ZCTA,56367015.7851562,45589.015837993
2022/04/19 19:00:00+00,54304,54304,8775,7,4.14,80,0,0,0,0,,,,,10.43,69753,10,36,7236,1,2.86,1539,6,1.29,54,0,0,0,26,0,0,0,4102,4664,9,680,1055,1745,1584,1150,1117,775,385,190,90,33,47,-999,-999,-999,-999,-999,-999,5,14,20,21,17,656,390,417,6644,426,242,774,7404,597,-999,-999,-999,71,-999,-999,-999,76,-999,234,2248,6293,325,5894,2556,2022/04/18 06:00:00+00,27315,902,1330,ZCTA,63178316.0351562,53914.2016412903
2022/04/19 19:00:00+00,54307,54307,557,0,0.14,1,0,0,0,0,,,,,0.14,8892,0,1.14,520,0,0,37,0,0.14,1,0,0,0,0,0,0,0,556,1,0,-999,8,209,167,98,53,16,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,11,331,177,18,-999,72,406,79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,556,14,13,530,2022/04/18 06:00:00+00,1173,199,1331,ZCTA,412642.1015625,2829.37471205349
2022/04/19 19:00:00+00,54311,54311,10822,4,4.71,55,0,0,0,0,,,,,11.43,89075,10,51.14,8996,3,3.43,1826,1,1.29,43,0,0,0,12,0,0,0,5149,5650,23,960,1399,1875,1758,1481,1506,1051,531,181,76,24,31,-999,-999,-999,-999,-999,-999,7,8,14,15,8,181,547,280,8870,663,281,1291,8786,745,-999,-999,-999,47,-999,-999,-999,51,-999,307,2673,7842,323,7337,3162,2022/04/18 06:00:00+00,36289,1108,1332,ZCTA,327432793.234375,167208.43976566
2022/04/19 19:00:00+00,54313,54313,12680,2,3.57,69,0,0.14,0,0,,,,,10.29,94469,9,39.43,10492,1,2.86,2188,1,0.71,52,0,0.14,0,17,0,0,0,6121,6539,20,1245,1849,1587,1923,1908,2032,1260,591,235,48,36,33,-999,-999,-999,-999,-999,-999,-999,-999,22,22,13,500,205,179,11273,283,240,405,11577,698,-999,-999,-999,63,-999,-999,-999,68,-999,305,3319,9056,347,9220,3113,2022/04/18 06:00:00+00,38837,911,1333,ZCTA,306828581.644531,188921.662382198
2022/04/19 19:00:00+00,54401,54401,9124,0,2.86,116,0,0,0,0,,,,,9.43,68561,9,43.86,8483,0,2.71,641,0,0.14,98,0,0,0,18,0,0,0,4255,4854,15,871,1180,1564,1634,1156,1222,788,403,212,93,53,63,-999,-999,-999,-999,-999,-999,12,22,24,31,19,33,1156,160,7074,260,441,360,5540,3224,-999,11,-999,100,-999,-999,-999,85,30,282,2245,6597,402,8714,8,2022/04/18 06:00:00+00,30549,730,1334,ZCTA,439849712.378906,130210.655462818
2022/04/19 19:00:00+00,54209,54209,265,0,0.14,1,0,0,0,0,,,,,0.57,3210,2,2.43,257,0,0.14,8,0,0,1,0,0,0,0,0,0,0,138,126,1,16,43,27,34,26,42,40,17,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,253,6,-999,9,249,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,75,187,5,57,203,2022/04/18 06:00:00+00,1326,124,2342,ZCTA,205024706.40625,82540.1711280767
2022/04/19 19:00:00+00,54213,54213,363,0,0,1,0,0,0,0,,,,,0.29,2487,1,1.57,331,0,0,32,0,0,1,0,0,0,0,0,0,0,161,202,0,38,44,40,56,58,62,40,14,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,347,6,9,21,332,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,111,235,10,122,231,2022/04/18 06:00:00+00,1347,126,2343,ZCTA,189076215.089844,110212.11864932
