Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Death Counts,Death Counts(Per 1000),Case Counts,Case Counts(Per 1000)
27866,908,40.6,25.77,55.73,18.5,53.41,46.59,34.36,59.91,0.0,0.0,0.0,0.0,5.73,20412.0,62031.0,24.23,25.57,86.19,8.71,5.11,0.0,0.0,0.0,0.0,302.0,3.01,60.45,39.55,358.0,84.36,15.64,57.62,42.38,100600.0,0.0,100.0,12.92,50.34,28.52,6.21,2.01,6.61,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.1013215859030838,65.0,71.58590308370044
27865,2224,44.9,16.95,63.31,19.74,46.9,53.1,92.9,6.25,0.0,0.49,0.0,0.36,0.0,30036.0,74318.0,17.0,34.86,91.41,0.0,0.0,0.0,0.0,0.0,8.59,826.0,2.69,63.61,36.39,872.0,94.72,5.28,91.65,8.35,155600.0,5.04,94.96,0.61,44.67,42.97,9.09,2.67,0.49,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.4496402877697842,161.0,72.39208633093524
27864,4986,40.4,24.03,58.5,17.47,44.14,55.86,52.13,41.52,0.0,0.0,0.3,1.93,4.13,22146.0,43399.0,17.67,25.08,81.5,8.43,0.0,0.0,0.46,4.68,4.93,1985.0,2.51,45.88,54.12,2349.0,84.5,15.5,56.78,43.22,85800.0,7.13,92.87,22.84,37.28,22.22,15.26,2.4,1.58,0.0,0.0,10.13,0.0,89.87,0.0,4.0,0.8022462896109105,424.0,85.03810669875651
27858,58502,25.7,15.12,73.8,11.08,47.01,52.99,70.5,18.69,0.51,1.55,0.16,2.98,5.21,27956.0,49996.0,23.71,18.96,80.14,6.71,0.87,0.34,2.54,0.41,8.89,22205.0,2.37,33.66,66.34,25576.0,86.82,13.18,46.54,53.46,172300.0,31.33,68.67,6.53,19.52,31.87,25.07,17.02,3.96,13.16,26.88,3.11,0.52,54.79,1.55,14.0,0.2393080578441762,4827.0,82.50999965813133
27856,16633,40.9,22.26,61.43,16.31,48.47,51.53,55.24,39.18,0.99,0.03,0.0,2.19,2.37,26548.0,57532.0,16.25,22.14,86.07,5.37,0.25,0.0,0.13,1.27,6.91,5893.0,2.68,46.96,53.04,6722.0,87.67,12.33,71.63,28.37,153200.0,11.6,88.4,7.62,37.03,36.98,12.83,5.55,1.58,16.03,7.63,20.23,0.0,56.11,0.0,20.0,1.2024289063909095,1619.0,97.33661997234414
27846,2698,44.2,21.61,58.12,20.27,51.26,48.74,66.9,28.06,1.11,0.0,0.0,2.52,1.41,25366.0,43683.0,20.51,27.93,85.39,9.02,0.0,0.0,0.83,0.5,4.26,1191.0,2.25,51.37,48.63,1295.0,91.97,8.03,76.49,23.51,80400.0,14.41,85.59,8.44,38.33,35.43,11.67,6.13,0.41,36.36,0.0,0.0,0.0,63.64,0.0,2.0,0.7412898443291327,238.0,88.21349147516679
27840,275,59.0,8.36,51.64,40.0,48.0,52.0,45.45,46.18,0.0,0.0,0.0,8.36,0.0,25934.0,35521.0,10.91,26.69,90.28,4.17,0.0,0.0,0.0,0.0,5.56,145.0,1.9,52.87,47.13,210.0,69.05,30.95,78.62,21.38,83300.0,2.18,97.82,12.93,34.05,43.1,5.17,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.272727272727272,50.0,181.8181818181818
27837,7595,38.9,24.78,61.01,14.21,49.94,50.06,63.65,15.0,0.17,4.04,0.0,1.5,15.48,31783.0,74146.0,10.01,25.22,67.09,24.81,0.14,0.0,0.0,0.16,5.03,2694.0,2.82,62.2,37.8,3067.0,87.84,12.16,81.25,18.75,150600.0,13.21,86.79,17.7,26.79,33.8,14.58,7.13,13.1,0.0,31.76,3.92,0.0,64.32,0.0,2.0,0.2633311389071757,497.0,65.43778801843318
27834,59049,32.3,24.59,63.84,11.58,45.82,54.18,34.52,53.95,0.16,1.49,0.03,2.32,7.44,24820.0,40138.0,25.23,20.09,78.94,9.93,1.71,0.19,2.74,0.09,5.62,23798.0,2.44,38.78,61.22,27409.0,86.83,13.17,37.91,62.09,123300.0,23.51,76.49,14.91,24.32,34.24,17.42,9.11,5.4,5.77,24.01,2.29,0.0,62.83,5.11,27.0,0.4572473708276177,4906.0,83.08354078815898
27832,2786,53.8,12.71,54.63,32.66,49.78,50.22,32.52,58.83,0.32,0.07,0.0,5.92,2.33,24433.0,37753.0,19.64,22.31,81.67,12.22,0.0,0.0,3.01,0.58,2.52,1258.0,2.17,39.42,60.58,1473.0,85.4,14.6,67.73,32.27,72100.0,2.76,97.24,27.81,45.65,18.43,5.6,2.5,0.68,89.47,10.53,0.0,0.0,0.0,0.0,5.0,1.7946877243359654,267.0,95.83632447954056
27829,1331,62.0,5.71,47.03,47.26,41.62,58.38,69.42,26.52,2.33,0.0,0.0,0.08,1.65,30470.0,48038.0,12.92,23.86,83.81,11.6,0.22,0.0,0.22,0.44,3.72,783.0,1.69,49.18,50.82,941.0,83.21,16.79,70.5,29.5,58100.0,10.58,89.42,12.79,36.48,17.51,24.21,9.01,0.83,81.82,0.0,9.09,0.0,9.09,0.0,1.0,0.7513148009015778,143.0,107.43801652892564
27822,8797,38.4,26.54,55.62,17.84,46.31,53.69,62.12,30.17,0.07,0.34,0.0,0.88,5.74,22116.0,47702.0,22.56,22.89,83.69,12.72,0.03,0.0,1.52,0.68,1.91,3225.0,2.73,51.15,48.85,3479.0,92.7,7.3,77.4,22.6,110100.0,4.57,95.43,14.65,36.17,33.7,10.69,4.78,2.56,2.67,4.89,0.0,0.0,77.33,15.11,9.0,1.0230760486529498,731.0,83.09651017392294
27807,6315,33.3,26.94,60.08,12.98,53.92,46.08,54.79,10.59,0.11,0.0,0.0,3.66,30.85,23252.0,47742.0,24.4,25.12,80.64,11.51,4.83,0.0,0.62,0.0,2.4,2320.0,2.72,56.4,43.6,2682.0,86.5,13.5,64.91,35.09,131800.0,14.02,85.98,19.54,34.29,29.36,13.88,2.93,10.94,3.04,0.0,0.0,0.0,96.96,0.0,8.0,1.266825019794141,680.0,107.68012668250198
27804,30484,41.0,21.19,60.54,18.26,45.77,54.23,42.68,47.84,0.51,1.97,0.0,2.02,4.76,29147.0,50792.0,12.39,21.33,87.34,7.2,0.46,0.0,0.92,0.21,2.92,12488.0,2.37,44.74,55.26,14017.0,89.09,10.91,57.13,42.87,133600.0,14.96,85.04,13.27,30.96,30.2,16.32,9.25,4.99,4.4,58.19,4.47,1.12,29.45,2.37,69.0,2.2634824826138304,2414.0,79.18908279753313
27704,40657,35.0,24.37,63.26,12.37,46.08,53.92,26.63,51.4,0.07,0.77,0.0,2.52,18.46,24826.0,50631.0,16.45,23.67,77.86,10.59,3.11,0.19,0.94,0.17,6.27,15586.0,2.58,40.2,59.8,16490.0,94.52,5.48,57.35,42.65,166400.0,18.48,81.52,16.32,26.11,29.39,17.91,10.27,14.33,2.68,9.27,14.63,0.0,72.58,0.84,34.0,0.8362643579211452,3326.0,81.80633101310967
27616,55997,33.0,27.21,66.15,6.64,46.94,53.06,32.15,38.51,0.05,6.5,0.06,2.72,19.74,29979.0,66578.0,11.92,28.12,78.52,8.52,0.73,0.05,0.38,0.27,10.66,19979.0,2.79,49.52,50.48,21054.0,94.89,5.11,58.14,41.86,216400.0,14.97,85.03,9.71,16.55,28.81,30.96,13.96,19.7,4.76,24.15,17.37,0.15,53.13,0.44,10.0,0.1785809954104684,4329.0,77.30771291319178
27610,80973,33.7,26.43,63.75,9.82,47.89,52.11,16.31,62.03,0.36,1.15,0.0,3.24,16.49,23311.0,54072.0,16.32,26.74,74.02,10.63,3.79,0.17,0.97,0.43,8.67,26381.0,2.95,37.24,62.76,27985.0,94.27,5.73,58.05,41.95,175200.0,15.38,84.62,14.97,29.11,29.36,16.87,9.69,11.72,2.06,8.8,20.99,0.0,68.15,0.0,56.0,0.6915885542094279,6683.0,82.53368406752868
27605,5908,34.4,7.75,76.12,16.13,48.65,51.35,85.1,6.96,0.0,2.22,0.0,2.89,2.83,70888.0,59508.0,13.5,22.98,73.55,5.23,2.33,1.27,4.55,0.45,12.63,3551.0,1.62,29.79,70.21,3901.0,91.03,8.97,33.46,66.54,346400.0,36.46,63.54,3.59,6.97,16.39,39.85,33.2,5.16,32.46,33.77,4.59,0.0,29.18,0.0,4.0,0.6770480704129993,474.0,80.23019634394042
27597,26991,38.5,25.28,60.35,14.38,48.13,51.87,58.32,18.45,0.37,0.09,0.0,3.76,18.29,29530.0,66007.0,8.71,31.64,78.55,13.03,0.0,0.0,0.72,0.72,7.25,9385.0,2.86,57.52,42.48,10004.0,93.81,6.19,76.62,23.38,192300.0,9.07,90.93,18.83,28.3,30.9,15.93,6.05,11.27,2.69,0.69,2.17,0.0,91.55,2.89,10.0,0.3704938683264792,2069.0,76.65518135674856
27591,21294,41.0,24.49,59.1,16.42,49.19,50.81,55.89,22.07,0.37,0.39,0.0,1.73,19.55,30682.0,65776.0,10.52,29.15,78.43,6.63,0.04,0.0,0.16,0.14,14.6,7595.0,2.79,53.37,46.63,8187.0,92.77,7.23,76.0,24.0,182200.0,12.63,87.37,11.79,30.47,30.7,18.78,8.26,8.61,7.31,9.44,0.0,0.0,82.71,0.55,11.0,0.5165774396543628,1853.0,87.01981778904856
27577,26352,41.1,22.53,62.29,15.18,50.83,49.17,57.6,21.08,0.14,0.52,0.0,2.96,17.63,22930.0,46949.0,20.11,24.69,81.69,11.96,0.22,0.32,0.63,0.08,4.75,9473.0,2.66,47.03,52.97,10460.0,90.56,9.44,65.38,34.62,158300.0,12.45,87.55,19.06,27.1,31.61,16.11,6.13,9.59,3.52,4.75,0.0,0.0,91.73,0.0,29.0,1.1004857316332726,2468.0,93.65513054037643
27576,19253,36.3,26.54,58.57,14.89,47.96,52.04,49.05,25.86,0.0,0.0,0.0,0.73,24.31,21697.0,41250.0,20.38,27.15,82.91,9.51,0.0,0.0,0.68,0.06,6.28,6786.0,2.83,51.49,48.51,7375.0,92.01,7.99,63.0,37.0,130900.0,10.69,89.31,16.19,28.28,39.36,11.45,4.71,10.55,6.15,0.0,2.51,0.0,89.71,1.62,17.0,0.8829792759569937,1575.0,81.80543291954501
27569,8813,42.3,22.21,56.98,20.81,51.92,48.08,72.98,9.02,0.15,0.27,0.0,1.77,15.7,26497.0,53062.0,10.89,27.76,87.59,8.85,0.0,0.0,0.58,0.1,2.98,3244.0,2.71,56.1,43.9,3620.0,89.61,10.39,66.65,33.35,116400.0,7.89,92.11,20.46,29.87,31.32,14.44,3.91,8.61,1.98,3.16,0.0,0.0,94.73,0.13,4.0,0.4538749574492227,765.0,86.80358561216384
27565,25568,45.2,20.64,57.52,21.84,49.34,50.66,50.2,37.47,0.43,0.56,0.0,2.87,8.15,25967.0,48035.0,16.24,27.73,83.19,11.62,0.05,0.08,1.47,0.31,2.7,9931.0,2.52,47.79,52.21,11371.0,87.34,12.66,69.77,30.23,141200.0,11.4,88.6,14.12,33.32,32.62,15.14,4.8,4.87,10.36,10.04,2.09,0.0,76.14,1.37,38.0,1.486232790988736,1994.0,77.9881101376721
27545,27215,36.1,24.88,64.51,10.61,48.3,51.7,39.28,38.11,0.07,3.0,0.0,3.02,16.29,32705.0,68003.0,8.37,27.63,81.42,7.69,0.29,0.25,0.2,0.23,9.45,10097.0,2.68,52.48,47.52,10400.0,97.09,2.91,76.87,23.13,188200.0,10.9,89.1,10.71,23.44,32.78,22.63,10.43,13.88,5.19,19.11,8.47,0.0,64.24,2.99,28.0,1.0288443872864228,2454.0,90.17086165717434
27537,23894,43.1,23.34,57.2,19.45,50.13,49.87,47.66,40.45,0.08,0.8,0.0,3.83,7.19,25507.0,47314.0,15.19,26.1,82.48,9.6,0.03,0.0,0.57,0.91,6.4,8804.0,2.7,50.03,49.97,10612.0,82.96,17.04,70.73,29.27,114000.0,9.17,90.83,15.11,34.67,33.01,11.62,5.59,5.11,9.51,15.57,5.0,0.0,69.92,0.0,32.0,1.3392483468653218,1909.0,79.89453419268436
27536,16171,33.9,25.58,58.17,16.25,40.96,59.04,26.47,60.77,0.56,0.88,0.0,2.05,9.27,20261.0,32882.0,27.75,22.46,78.62,12.5,0.0,0.0,1.8,0.69,6.39,6331.0,2.49,31.12,68.88,7609.0,83.2,16.8,38.57,61.43,87200.0,14.11,85.89,18.03,34.46,29.43,12.45,5.63,4.84,2.17,18.93,0.0,0.0,78.9,0.0,41.0,2.535402881701812,1428.0,88.30622719683385
27524,13308,37.5,26.72,61.53,11.75,47.83,52.17,75.66,11.32,0.14,0.07,0.0,0.44,12.2,23650.0,56957.0,12.07,28.48,82.72,11.01,0.46,0.0,2.18,0.16,2.94,4710.0,2.81,52.05,47.95,5571.0,84.54,15.46,64.86,35.14,142700.0,12.44,87.56,15.53,33.42,34.38,11.64,5.03,5.98,0.0,4.27,1.63,0.0,94.1,0.0,11.0,0.826570483919447,1110.0,83.40847610459875
27520,43170,39.4,22.58,64.82,12.6,49.37,50.63,63.38,20.02,0.2,0.79,0.0,2.26,13.02,30686.0,71964.0,8.76,31.85,84.06,8.58,0.18,0.0,1.0,0.33,5.71,15112.0,2.85,54.65,45.35,16042.0,94.2,5.8,74.29,25.71,194100.0,12.16,87.84,5.92,26.2,40.97,17.65,9.26,7.2,16.41,15.48,9.94,0.0,55.37,2.8,45.0,1.0423905489923555,3327.0,77.06740792216817
27504,14734,44.6,19.74,59.47,20.78,46.93,53.07,73.76,13.35,0.31,0.1,0.0,1.79,10.7,26508.0,49591.0,20.92,32.6,81.66,8.83,1.41,0.0,0.18,0.0,7.91,5719.0,2.53,55.44,44.56,6586.0,86.84,13.16,75.35,24.65,139300.0,9.91,90.09,16.49,35.41,30.84,12.86,4.4,4.75,11.57,4.29,0.0,0.0,77.86,6.29,15.0,1.0180534817429077,1349.0,91.55694312474547
27379,4898,48.8,21.42,49.39,29.2,45.88,54.12,49.37,45.2,0.0,0.41,0.29,1.04,3.7,21964.0,36861.0,24.89,26.62,83.28,13.01,0.0,0.0,0.24,0.0,3.47,2077.0,2.21,52.35,47.65,2503.0,82.98,17.02,61.34,38.66,114600.0,11.72,88.28,20.4,34.75,27.16,12.58,5.12,1.61,0.0,25.32,0.0,0.0,74.68,0.0,9.0,1.8374846876276032,464.0,94.73254389546751
27371,8724,43.5,19.15,61.78,19.06,53.36,46.64,73.91,13.02,0.48,0.76,0.0,3.78,7.96,20837.0,50532.0,13.59,22.25,92.8,4.48,0.13,0.0,0.0,0.09,2.43,3205.0,2.47,50.73,49.27,4347.0,73.73,26.27,68.99,31.01,122200.0,12.87,87.13,13.8,38.69,32.67,11.07,3.77,6.13,4.67,5.05,3.74,0.0,86.54,0.0,8.0,0.9170105456212746,702.0,80.46767537826685
27370,13770,47.7,19.79,57.44,22.77,47.24,52.76,93.59,2.55,0.15,0.64,0.0,1.79,1.29,29276.0,57303.0,10.22,24.01,86.97,5.23,0.03,0.0,0.51,0.56,6.71,5456.0,2.5,60.85,39.15,5991.0,91.07,8.93,85.78,14.22,132500.0,11.11,88.89,10.33,35.22,35.39,14.26,4.81,1.07,12.93,44.22,0.0,0.0,42.86,0.0,26.0,1.888162672476398,1167.0,84.74945533769062
27360,46292,41.3,23.89,58.67,17.44,48.53,51.47,75.51,10.17,0.09,0.97,0.0,2.43,10.81,23986.0,49474.0,17.24,24.48,82.16,11.07,0.37,0.0,0.41,0.02,4.95,18572.0,2.47,54.23,45.77,20376.0,91.15,8.85,66.95,33.05,128200.0,12.16,87.84,18.45,33.36,32.89,10.82,4.47,7.43,5.73,11.51,0.64,0.0,81.42,0.7,44.0,0.9504882053054524,3824.0,82.60606584291023
27357,8558,36.0,27.09,59.62,13.3,51.1,48.9,76.84,7.06,0.67,0.44,0.0,3.34,11.65,34280.0,59545.0,12.97,29.98,76.03,9.81,0.07,0.0,1.27,2.65,10.17,3040.0,2.79,60.02,39.98,3350.0,90.75,9.25,78.16,21.84,173600.0,14.79,85.21,11.05,25.42,41.71,13.5,8.31,3.84,5.47,11.55,0.0,0.0,82.98,0.0,8.0,0.9347978499649452,675.0,78.87356859079225
27356,2974,44.5,24.11,57.57,18.33,48.76,51.24,70.17,14.86,0.03,0.3,0.0,0.0,14.63,24712.0,45694.0,11.18,23.52,83.11,14.19,0.0,0.73,0.95,0.73,0.29,1017.0,2.84,58.99,41.01,1385.0,73.43,26.57,72.27,27.73,106300.0,5.79,94.21,23.07,28.98,31.32,9.17,7.46,4.47,0.0,6.77,0.0,0.0,93.23,0.0,5.0,1.6812373907195697,284.0,95.49428379287156
27344,18864,38.9,24.06,57.84,18.1,48.07,51.93,45.55,18.87,0.0,0.04,0.0,5.13,28.7,24995.0,44440.0,19.33,30.11,80.33,11.71,0.73,0.0,2.14,1.71,4.84,7078.0,2.63,50.48,49.52,8055.0,87.87,12.13,61.23,38.77,161400.0,10.71,89.29,24.42,28.47,27.87,9.68,9.56,15.9,3.77,1.3,0.0,0.0,94.93,0.0,27.0,1.431297709923664,1650.0,87.46819338422392
27330,38943,38.2,24.86,60.07,15.07,47.98,52.02,55.94,21.7,0.2,1.86,0.0,1.87,18.42,25834.0,50836.0,17.67,25.74,82.25,12.3,0.53,0.0,0.86,0.02,2.53,14075.0,2.71,49.49,50.51,15853.0,88.78,11.22,61.04,38.96,149400.0,10.15,89.85,15.18,26.26,37.34,15.49,5.74,9.19,8.05,9.92,0.59,0.22,79.79,1.43,33.0,0.8473923426546491,3141.0,80.65634388721979
27325,8289,36.5,27.68,58.1,14.22,54.6,45.4,63.23,5.18,0.0,0.23,0.0,1.23,30.14,20596.0,44710.0,19.39,28.89,78.31,9.93,0.0,0.0,2.22,7.05,2.48,2847.0,2.91,52.44,47.56,3569.0,79.77,20.23,78.68,21.32,98300.0,13.42,86.58,26.39,31.52,29.39,8.8,3.9,14.28,0.0,0.0,0.0,0.0,100.0,0.0,5.0,0.6032090722644469,615.0,74.19471588852697
27317,16474,39.9,23.07,62.39,14.54,49.96,50.04,79.35,6.26,0.46,1.26,0.0,2.13,10.13,23277.0,47678.0,19.81,24.78,83.47,9.24,0.0,0.0,0.91,0.4,5.91,6275.0,2.62,54.51,45.49,7055.0,88.94,11.06,78.87,21.13,119200.0,10.65,89.35,20.16,32.34,33.33,10.12,4.04,4.28,0.0,6.67,0.0,0.0,93.33,0.0,15.0,0.9105256768240864,1388.0,84.25397596212213
27316,8169,38.3,26.31,56.86,16.83,49.47,50.53,70.27,11.05,0.36,0.34,0.0,4.5,13.48,20156.0,41438.0,23.74,24.99,83.49,9.56,2.4,0.0,1.15,0.12,3.28,2828.0,2.85,54.3,45.7,3281.0,86.19,13.81,66.73,33.27,115600.0,18.69,81.31,20.46,35.35,29.91,10.75,3.54,5.55,9.27,2.65,0.0,0.0,88.08,0.0,13.0,1.59138205410699,576.0,70.51046639735587
27306,6226,48.6,18.57,57.82,23.61,47.4,52.6,62.9,28.04,0.71,6.91,0.0,0.0,1.45,25155.0,52861.0,16.76,26.81,80.23,11.31,0.11,0.0,6.5,0.0,1.84,2583.0,2.4,53.52,46.48,4489.0,57.54,42.46,81.57,18.43,128100.0,3.38,96.62,18.36,35.66,31.69,9.93,4.36,6.83,0.0,69.18,5.18,0.0,21.18,4.47,12.0,1.92740122068744,543.0,87.21490523610665
27305,1570,49.2,18.22,53.63,28.15,40.45,59.55,35.03,63.38,0.0,1.4,0.0,0.0,0.19,28847.0,45991.0,17.01,32.6,89.23,3.2,0.0,0.0,0.0,5.09,2.47,741.0,2.09,56.18,43.82,857.0,86.46,13.54,78.27,21.73,111600.0,2.87,97.13,12.53,35.78,29.79,11.82,10.09,1.4,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.6369426751592356,128.0,81.52866242038216
27301,8797,40.6,25.86,59.3,14.83,51.69,48.31,58.2,32.43,0.0,3.55,0.0,1.5,4.32,28436.0,63690.0,8.58,27.05,83.63,7.91,0.76,0.92,0.26,0.0,6.52,3179.0,2.75,59.71,40.29,3577.0,88.87,11.13,86.1,13.9,156500.0,6.41,93.59,7.56,32.77,28.78,22.83,8.05,4.32,10.53,51.32,0.0,0.0,38.16,0.0,12.0,1.3641013982039332,772.0,87.7571899511197
27299,5827,35.7,25.14,66.69,8.17,49.6,50.4,93.1,3.04,0.05,0.0,0.0,0.94,2.87,22001.0,52311.0,26.45,23.08,83.47,10.69,0.0,0.0,0.0,2.19,3.64,1972.0,2.95,56.71,43.29,2209.0,89.27,10.73,75.05,24.95,131800.0,12.54,87.46,17.95,37.97,29.09,7.92,7.07,1.56,16.48,0.0,0.0,0.0,83.52,0.0,1.0,0.1716148961729878,454.0,77.91316286253647
27295,38751,43.0,20.94,61.34,17.72,48.75,51.25,84.85,5.1,0.21,3.55,0.01,1.08,5.07,26980.0,50426.0,11.22,24.27,83.72,9.87,0.2,0.0,0.68,0.12,4.76,15811.0,2.44,58.35,41.65,17267.0,91.57,8.43,72.63,27.37,145800.0,10.28,89.72,14.14,32.15,35.49,13.5,4.73,5.2,7.0,35.83,0.0,0.0,55.48,1.69,35.0,0.9032024980000516,3085.0,79.61084875229027
27253,31046,40.8,23.07,58.82,18.12,47.85,52.15,64.61,16.17,0.71,0.7,0.05,2.94,14.33,27857.0,48592.0,17.23,26.37,85.84,8.34,0.13,0.35,0.43,0.5,4.29,12791.0,2.41,51.17,48.83,13911.0,91.95,8.05,69.66,30.34,159600.0,10.81,89.19,11.95,31.64,34.36,16.42,5.64,7.33,5.1,8.44,1.36,0.0,82.38,2.72,32.0,1.030728596276493,2710.0,87.28982799716549
27244,16697,26.5,14.63,70.79,14.58,45.39,54.61,80.48,9.79,0.0,3.61,0.0,1.73,4.39,24521.0,59643.0,18.83,21.48,85.89,5.06,0.0,0.28,3.7,0.18,4.89,5332.0,2.52,38.56,61.44,5751.0,92.71,7.29,69.69,30.31,204300.0,20.38,79.62,11.19,25.89,29.59,19.2,14.13,4.57,13.24,56.75,3.67,1.31,21.89,3.15,13.0,0.7785829789782596,1332.0,79.77480984608013
27215,43187,41.5,20.55,59.42,20.03,47.31,52.69,66.33,18.15,0.19,2.67,0.05,2.14,10.35,33843.0,55441.0,12.96,22.32,87.3,5.81,0.11,0.0,0.93,0.11,5.31,18566.0,2.3,50.83,49.17,20008.0,92.79,7.21,59.66,40.34,176700.0,14.32,85.68,11.37,20.7,33.65,24.18,10.1,8.05,7.68,22.11,5.49,0.12,62.39,2.21,38.0,0.8798944126704796,3444.0,79.74621992729293
27205,36294,43.3,22.22,59.04,18.74,50.53,49.47,81.97,3.66,0.1,0.91,0.05,1.36,11.53,27234.0,52631.0,12.71,22.4,84.38,10.08,0.04,0.0,0.26,0.43,4.33,14298.0,2.5,58.99,41.01,15552.0,91.94,8.06,78.5,21.5,138100.0,10.32,89.68,15.97,33.7,32.85,12.42,5.06,5.39,6.85,12.37,1.48,0.0,79.29,0.0,38.0,1.0470050146029646,2902.0,79.95811979941587
27203,21783,34.3,26.25,57.43,16.32,47.63,52.37,51.31,12.29,0.15,1.51,0.0,3.86,30.23,18799.0,36512.0,20.92,20.52,78.7,17.65,0.25,0.0,0.38,0.66,0.69,8855.0,2.41,43.76,56.24,9859.0,89.82,10.18,45.32,54.68,107700.0,16.64,83.36,24.6,32.03,29.52,10.03,3.82,15.12,2.25,4.16,0.64,0.0,92.95,0.0,43.0,1.974016434834504,2182.0,100.16985722811368
27127,41398,34.4,26.86,61.43,11.71,45.25,54.75,47.24,25.83,0.19,1.42,0.0,2.9,22.34,23363.0,50113.0,16.34,23.02,80.62,11.21,0.57,0.0,1.31,0.1,4.79,15548.0,2.61,45.8,54.2,16830.0,92.38,7.62,61.65,38.35,139300.0,14.2,85.8,14.4,26.73,32.97,16.13,9.77,11.67,5.03,10.64,2.65,0.41,81.26,0.0,22.0,0.5314266389680661,3100.0,74.88284458186385
27107,48420,37.4,27.8,58.12,14.08,48.44,51.56,46.17,29.91,0.04,0.65,0.0,1.96,21.16,24609.0,45011.0,23.0,23.7,81.42,11.09,1.05,0.18,0.91,0.11,4.75,18042.0,2.68,46.72,53.28,20063.0,89.93,10.07,70.28,29.72,138700.0,9.68,90.32,14.29,30.59,33.15,15.66,6.31,9.41,5.25,4.04,1.87,0.0,88.28,0.57,30.0,0.6195786864931846,3938.0,81.33002891367204
27105,41630,35.8,27.6,57.24,15.16,48.38,51.62,19.24,58.19,0.23,0.31,0.31,4.53,16.84,17412.0,33168.0,28.43,24.1,78.49,9.84,2.35,0.0,1.23,0.36,5.38,14993.0,2.72,37.85,62.15,17941.0,83.57,16.43,49.54,50.46,101400.0,12.29,87.71,20.75,34.43,28.76,12.01,4.05,8.08,2.64,5.53,4.25,0.0,87.58,0.0,27.0,0.6485707422531828,3142.0,75.4744174873889
27055,14239,43.6,20.36,58.94,20.7,49.75,50.25,79.43,1.98,0.18,0.0,0.15,0.81,17.26,25961.0,50310.0,10.49,24.21,84.11,10.5,0.13,0.1,1.02,0.19,4.15,5450.0,2.56,57.75,42.25,6366.0,85.61,14.39,77.16,22.84,137100.0,9.58,90.42,16.24,35.2,34.14,10.64,3.78,8.9,3.31,0.0,0.0,0.0,96.69,0.0,19.0,1.33436336821406,1387.0,97.40852587962638
27054,2118,44.2,20.73,60.06,19.22,40.32,59.68,81.07,6.52,0.0,0.0,0.0,1.56,10.86,32497.0,73232.0,0.42,31.27,89.72,7.47,0.0,0.0,0.0,0.0,2.81,900.0,2.35,53.66,46.34,1125.0,80.0,20.0,89.78,10.22,157000.0,5.48,94.52,22.12,33.11,26.39,9.16,9.23,6.09,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.9442870632672332,223.0,105.2880075542965
27045,10011,44.4,17.32,65.48,17.2,47.04,52.96,65.53,23.83,1.23,0.31,0.04,0.53,8.53,28532.0,58854.0,9.08,23.27,91.35,2.06,0.0,0.0,0.38,1.63,4.57,4108.0,2.44,54.61,45.39,4390.0,93.58,6.42,77.73,22.27,145900.0,8.83,91.17,12.93,32.71,35.44,14.66,4.27,2.76,5.8,11.23,0.36,0.0,79.35,3.26,6.0,0.5993407252022775,771.0,77.01528318849266
27042,284,55.2,0.0,74.65,25.35,44.72,55.28,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37444.0,54816.0,0.0,35.68,100.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1.99,58.1,41.9,242.0,59.09,40.91,99.3,0.7,0.0,13.73,86.27,5.09,26.91,47.27,6.18,14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5211267605633805,60.0,211.2676056338028
27030,35421,46.0,19.97,57.45,22.59,48.03,51.97,82.5,4.94,0.23,0.51,0.26,1.35,10.07,24555.0,37922.0,18.78,23.76,85.22,10.33,0.03,0.4,1.32,0.13,2.35,15037.0,2.33,54.85,45.15,17588.0,85.5,14.5,69.23,30.77,118400.0,8.66,91.34,20.22,29.28,34.25,10.19,6.06,4.81,2.7,16.56,0.47,0.94,78.33,1.0,67.0,1.8915332712232853,3267.0,92.23342085203691
